race_slug,position,position_name,fans
osakajo_stakes,7,7th place,208
osakajo_stakes,8,8th place,182
osakajo_stakes,9,9th place,156
osakajo_stakes,10,10th place,130
osakajo_stakes,11,11th place,104
osakajo_stakes,12,12th place,78
osakajo_stakes,13,13th place,65
osakajo_stakes,14,14th place,52
osakajo_stakes,15,15th place,39
osakajo_stakes,16,16th place,26
osakajo_stakes,17,17th place,26
osakajo_stakes,18,18th place,26
oxalis_sho,1,1st place,1000
oxalis_sho,2,2nd place,400
oxalis_sho,3,3rd place,250
oxalis_sho,4,4th place,150
oxalis_sho,5,5th place,100
oxalis_sho,6,6th place,90
oxalis_sho,7,7th place,80
oxalis_sho,8,8th place,70
oxalis_sho,9,9th place,60
oxalis_sho,10,10th place,50
oxalis_sho,11,11th place,40
oxalis_sho,12,12th place,30
oxalis_sho,13,13th place,25
oxalis_sho,14,14th place,20
oxalis_sho,15,15th place,15
oxalis_sho,16,16th place,7
paradise_stakes,1,1st place,2500
paradise_stakes,2,2nd place,1000
paradise_stakes,3,3rd place,625
paradise_stakes,4,4th place,375
paradise_stakes,5,5th place,250
paradise_stakes,6,6th place,225
paradise_stakes,7,7th place,200
paradise_stakes,8,8th place,175
paradise_stakes,9,9th place,150
paradise_stakes,10,10th place,125
paradise_stakes,11,11th place,100
paradise_stakes,12,12th place,75
paradise_stakes,13,13th place,63
paradise_stakes,14,14th place,50
paradise_stakes,15,15th place,38
paradise_stakes,16,16th place,25
paradise_stakes,17,17th place,25
paradise_stakes,18,18th place,25
phoenix_sho,1,1st place,1600
phoenix_sho,2,2nd place,640
phoenix_sho,3,3rd place,400
phoenix_sho,4,4th place,240
phoenix_sho,5,5th place,160
phoenix_sho,6,6th place,144
phoenix_sho,7,7th place,128
phoenix_sho,8,8th place,112
phoenix_sho,9,9th place,96
phoenix_sho,10,10th place,80
phoenix_sho,11,11th place,64
phoenix_sho,12,12th place,48
phoenix_sho,13,13th place,40
phoenix_sho,14,14th place,32
phoenix_sho,15,15th place,24
phoenix_sho,16,16th place,16
phoenix_sho,17,17th place,16
phoenix_sho,18,18th place,16
platanus_sho,1,1st place,1000
platanus_sho,2,2nd place,400
platanus_sho,3,3rd place,250
platanus_sho,4,4th place,150
platanus_sho,5,5th place,100
platanus_sho,6,6th place,90
platanus_sho,7,7th place,80
platanus_sho,8,8th place,70
platanus_sho,9,9th place,60
platanus_sho,10,10th place,50
platanus_sho,11,11th place,40
platanus_sho,12,12th place,30
platanus_sho,13,13th place,25
platanus_sho,14,14th place,20
platanus_sho,15,15th place,15
platanus_sho,16,16th place,5
polaris_stakes,1,1st place,2200
polaris_stakes,2,2nd place,880
polaris_stakes,3,3rd place,550
polaris_stakes,4,4th place,330
polaris_stakes,5,5th place,220
polaris_stakes,6,6th place,198
polaris_stakes,7,7th place,176
polaris_stakes,8,8th place,154
polaris_stakes,9,9th place,132
polaris_stakes,10,10th place,110
polaris_stakes,11,11th place,88
polaris_stakes,12,12th place,66
polaris_stakes,13,13th place,55
polaris_stakes,14,14th place,44
polaris_stakes,15,15th place,33
polaris_stakes,16,16th place,22
pollux_stakes,1,1st place,2200
pollux_stakes,2,2nd place,880
pollux_stakes,3,3rd place,550
pollux_stakes,4,4th place,330
pollux_stakes,5,5th place,220
pollux_stakes,6,6th place,198
pollux_stakes,7,7th place,176
pollux_stakes,8,8th place,154
pollux_stakes,9,9th place,132
pollux_stakes,10,10th place,110
pollux_stakes,11,11th place,88
pollux_stakes,12,12th place,66
pollux_stakes,13,13th place,55
pollux_stakes,14,14th place,44
pollux_stakes,15,15th place,33
pollux_stakes,16,16th place,22
port_island_stakes,1,1st place,2500
port_island_stakes,2,2nd place,1000
port_island_stakes,3,3rd place,625
port_island_stakes,4,4th place,375
port_island_stakes,5,5th place,250
port_island_stakes,6,6th place,225
port_island_stakes,7,7th place,200
port_island_stakes,8,8th place,175
port_island_stakes,9,9th place,150
port_island_stakes,10,10th place,125
port_island_stakes,11,11th place,100
port_island_stakes,12,12th place,75
port_island_stakes,13,13th place,63
port_island_stakes,14,14th place,50
port_island_stakes,15,15th place,38
port_island_stakes,16,16th place,25
port_island_stakes,17,17th place,25
port_island_stakes,18,18th place,25
principal_stakes,1,1st place,2000
principal_stakes,2,2nd place,800
principal_stakes,3,3rd place,500
principal_stakes,4,4th place,300
principal_stakes,5,5th place,200
principal_stakes,6,6th place,180
principal_stakes,7,7th place,160
principal_stakes,8,8th place,140
principal_stakes,9,9th place,120
principal_stakes,10,10th place,100
principal_stakes,11,11th place,80
principal_stakes,12,12th place,60
principal_stakes,13,13th place,50
principal_stakes,14,14th place,40
principal_stakes,15,15th place,30
principal_stakes,16,16th place,20
principal_stakes,17,17th place,20
principal_stakes,18,18th place,20
procyon_stakes,1,1st place,3600
procyon_stakes,2,2nd place,1440
procyon_stakes,3,3rd place,900
procyon_stakes,4,4th place,540
procyon_stakes,5,5th place,360
procyon_stakes,6,6th place,324
procyon_stakes,7,7th place,288
procyon_stakes,8,8th place,252
procyon_stakes,9,9th place,216
procyon_stakes,10,10th place,180
procyon_stakes,11,11th place,144
procyon_stakes,12,12th place,108
procyon_stakes,13,13th place,90
procyon_stakes,14,14th place,72
procyon_stakes,15,15th place,54
procyon_stakes,16,16th place,36
queen_cup,1,1st place,3500
queen_cup,2,2nd place,1400
queen_cup,3,3rd place,875
queen_cup,4,4th place,525
queen_cup,5,5th place,350
queen_cup,6,6th place,315
queen_cup,7,7th place,280
queen_cup,8,8th place,245
queen_cup,9,9th place,210
queen_cup,10,10th place,175
queen_cup,11,11th place,140
queen_cup,12,12th place,105
queen_cup,13,13th place,88
queen_cup,14,14th place,70
queen_cup,15,15th place,53
queen_cup,16,16th place,35
queen_cup,17,17th place,35
queen_cup,18,18th place,35
queen_elizabeth_ii_cup,1,1st place,10500
queen_elizabeth_ii_cup,2,2nd place,4200
queen_elizabeth_ii_cup,3,3rd place,2625
queen_elizabeth_ii_cup,4,4th place,1575
queen_elizabeth_ii_cup,5,5th place,1050
queen_elizabeth_ii_cup,6,6th place,945
queen_elizabeth_ii_cup,7,7th place,840
queen_elizabeth_ii_cup,8,8th place,735
queen_elizabeth_ii_cup,9,9th place,630
queen_elizabeth_ii_cup,10,10th place,525
queen_elizabeth_ii_cup,11,11th place,420
queen_elizabeth_ii_cup,12,12th place,315
queen_elizabeth_ii_cup,13,13th place,263
queen_elizabeth_ii_cup,14,14th place,210
queen_elizabeth_ii_cup,15,15th place,158
queen_elizabeth_ii_cup,16,16th place,105
queen_elizabeth_ii_cup,17,17th place,105
queen_elizabeth_ii_cup,18,18th place,105
queen_sho,1,1st place,2100
queen_sho,2,2nd place,840
queen_sho,3,3rd place,525
queen_sho,4,4th place,315
queen_sho,5,5th place,210
queen_sho,6,6th place,189
queen_sho,7,7th place,168
queen_sho,8,8th place,147
queen_sho,9,9th place,126
queen_sho,10,10th place,105
queen_sho,11,11th place,84
queen_sho,12,12th place,63
queen_sho,13,13th place,53
queen_sho,14,14th place,42
queen_stakes,1,1st place,3600
queen_stakes,2,2nd place,1440
queen_stakes,3,3rd place,900
queen_stakes,4,4th place,540
queen_stakes,5,5th place,360
queen_stakes,6,6th place,324
queen_stakes,7,7th place,288
queen_stakes,8,8th place,252
queen_stakes,9,9th place,216
queen_stakes,10,10th place,180
queen_stakes,11,11th place,144
queen_stakes,12,12th place,108
queen_stakes,13,13th place,90
queen_stakes,14,14th place,72
radio_nikkei_sho,1,1st place,3800
radio_nikkei_sho,2,2nd place,1520
radio_nikkei_sho,3,3rd place,950
radio_nikkei_sho,4,4th place,570
radio_nikkei_sho,5,5th place,380
radio_nikkei_sho,6,6th place,342
radio_nikkei_sho,7,7th place,304
radio_nikkei_sho,8,8th place,266
radio_nikkei_sho,9,9th place,228
radio_nikkei_sho,10,10th place,190
radio_nikkei_sho,11,11th place,152
radio_nikkei_sho,12,12th place,114
radio_nikkei_sho,13,13th place,95
radio_nikkei_sho,14,14th place,76
radio_nikkei_sho,15,15th place,57
radio_nikkei_sho,16,16th place,38
radio_nippon_sho,1,1st place,2200
radio_nippon_sho,2,2nd place,880
radio_nippon_sho,3,3rd place,550
radio_nippon_sho,4,4th place,330
radio_nippon_sho,5,5th place,220
radio_nippon_sho,6,6th place,198
radio_nippon_sho,7,7th place,176
radio_nippon_sho,8,8th place,154
radio_nippon_sho,9,9th place,132
radio_nippon_sho,10,10th place,110
radio_nippon_sho,11,11th place,88
radio_nippon_sho,12,12th place,66
radio_nippon_sho,13,13th place,55
radio_nippon_sho,14,14th place,44
radio_nippon_sho,15,15th place,33
radio_nippon_sho,16,16th place,22
rakuyo_stakes,1,1st place,2500
rakuyo_stakes,2,2nd place,1000
rakuyo_stakes,3,3rd place,625
rakuyo_stakes,4,4th place,375
rakuyo_stakes,5,5th place,250
rakuyo_stakes,6,6th place,225
rakuyo_stakes,7,7th place,200
rakuyo_stakes,8,8th place,175
rakuyo_stakes,9,9th place,150
rakuyo_stakes,10,10th place,125
rakuyo_stakes,11,11th place,100
rakuyo_stakes,12,12th place,75
rakuyo_stakes,13,13th place,63
rakuyo_stakes,14,14th place,50
rakuyo_stakes,15,15th place,38
rakuyo_stakes,16,16th place,25
rakuyo_stakes,17,17th place,25
rigel_stakes,1,1st place,2500
rigel_stakes,2,2nd place,1000
rigel_stakes,3,3rd place,625
rigel_stakes,4,4th place,375
rigel_stakes,5,5th place,250
rigel_stakes,6,6th place,225
rigel_stakes,7,7th place,200
rigel_stakes,8,8th place,175
rigel_stakes,9,9th place,150
rigel_stakes,10,10th place,125
rigel_stakes,11,11th place,100
rigel_stakes,12,12th place,75
rigel_stakes,13,13th place,63
rigel_stakes,14,14th place,50
rigel_stakes,15,15th place,38
rigel_stakes,16,16th place,25
rigel_stakes,17,17th place,25
rigel_stakes,18,18th place,25
rindo_sho,1,1st place,1000
rindo_sho,2,2nd place,400
rindo_sho,3,3rd place,250
rindo_sho,4,4th place,150
rindo_sho,5,5th place,100
rindo_sho,6,6th place,90
rindo_sho,7,7th place,80
rindo_sho,8,8th place,70
rindo_sho,9,9th place,60
rindo_sho,10,10th place,50
rindo_sho,11,11th place,40
rindo_sho,12,12th place,30
rindo_sho,13,13th place,25
rindo_sho,14,14th place,20
rindo_sho,15,15th place,15
rindo_sho,16,16th place,7
rindo_sho,17,17th place,7
rindo_sho,18,18th place,7
ritto_stakes,1,1st place,2300
ritto_stakes,2,2nd place,920
ritto_stakes,3,3rd place,575
ritto_stakes,4,4th place,345
ritto_stakes,5,5th place,230
ritto_stakes,6,6th place,207
ritto_stakes,7,7th place,184
ritto_stakes,8,8th place,161
ritto_stakes,9,9th place,138
ritto_stakes,10,10th place,115
ritto_stakes,11,11th place,92
ritto_stakes,12,12th place,69
ritto_stakes,13,13th place,58
ritto_stakes,14,14th place,46
ritto_stakes,15,15th place,35
ritto_stakes,16,16th place,23
rokko_stakes,1,1st place,2500
rokko_stakes,2,2nd place,1000
rokko_stakes,3,3rd place,625
rokko_stakes,4,4th place,375
rokko_stakes,5,5th place,250
rokko_stakes,6,6th place,225
rokko_stakes,7,7th place,200
rokko_stakes,8,8th place,175
rokko_stakes,9,9th place,150
rokko_stakes,10,10th place,125
rokko_stakes,11,11th place,100
rokko_stakes,12,12th place,75
rokko_stakes,13,13th place,63
rokko_stakes,14,14th place,50
rokko_stakes,15,15th place,38
rokko_stakes,16,16th place,25
rokko_stakes,17,17th place,25
rokko_stakes,18,18th place,25
rose_stakes,1,1st place,5200
rose_stakes,2,2nd place,2080
rose_stakes,3,3rd place,1300
rose_stakes,4,4th place,780
rose_stakes,5,5th place,520
rose_stakes,6,6th place,468
rose_stakes,7,7th place,416
rose_stakes,8,8th place,364
rose_stakes,9,9th place,312
rose_stakes,10,10th place,260
rose_stakes,11,11th place,208
rose_stakes,12,12th place,156
rose_stakes,13,13th place,130
rose_stakes,14,14th place,104
rose_stakes,15,15th place,78
rose_stakes,16,16th place,52
rose_stakes,17,17th place,52
rose_stakes,18,18th place,52
saffron_sho,1,1st place,1000
saffron_sho,2,2nd place,400
saffron_sho,3,3rd place,250
saffron_sho,4,4th place,150
saffron_sho,5,5th place,100
saffron_sho,6,6th place,90
saffron_sho,7,7th place,80
saffron_sho,8,8th place,70
saffron_sho,9,9th place,60
saffron_sho,10,10th place,50
saffron_sho,11,11th place,40
saffron_sho,12,12th place,30
saffron_sho,13,13th place,25
saffron_sho,14,14th place,20
saffron_sho,15,15th place,15
saffron_sho,16,16th place,7
sannomiya_stakes,1,1st place,2200
sannomiya_stakes,2,2nd place,880
sannomiya_stakes,3,3rd place,550
sannomiya_stakes,4,4th place,330
sannomiya_stakes,5,5th place,220
sannomiya_stakes,6,6th place,198
sannomiya_stakes,7,7th place,176
sannomiya_stakes,8,8th place,154
sannomiya_stakes,9,9th place,132
sannomiya_stakes,10,10th place,110
sannomiya_stakes,11,11th place,88
sannomiya_stakes,12,12th place,66
sannomiya_stakes,13,13th place,55
sannomiya_stakes,14,14th place,44
sannomiya_stakes,15,15th place,33
sannomiya_stakes,16,16th place,22
sapporo_junior_stakes,1,1st place,3100
sapporo_junior_stakes,2,2nd place,1240
sapporo_junior_stakes,3,3rd place,775
sapporo_junior_stakes,4,4th place,465
sapporo_junior_stakes,5,5th place,310
sapporo_junior_stakes,6,6th place,279
sapporo_junior_stakes,7,7th place,248
sapporo_junior_stakes,8,8th place,217
sapporo_junior_stakes,9,9th place,186
sapporo_junior_stakes,10,10th place,155
sapporo_junior_stakes,11,11th place,124
sapporo_junior_stakes,12,12th place,93
sapporo_junior_stakes,13,13th place,78
sapporo_junior_stakes,14,14th place,62
sapporo_kinen,1,1st place,7000
sapporo_kinen,2,2nd place,2800
sapporo_kinen,3,3rd place,1750
sapporo_kinen,4,4th place,1050
sapporo_kinen,5,5th place,700
sapporo_kinen,6,6th place,630
sapporo_kinen,7,7th place,560
sapporo_kinen,8,8th place,490
sapporo_kinen,9,9th place,420
sapporo_kinen,10,10th place,350
sapporo_kinen,11,11th place,280
sapporo_kinen,12,12th place,210
sapporo_kinen,13,13th place,175
sapporo_kinen,14,14th place,140
sapporo_kinen,15,15th place,105
sapporo_kinen,16,16th place,70
sapporo_nikkei_open,1,1st place,2600
sapporo_nikkei_open,2,2nd place,1040
sapporo_nikkei_open,3,3rd place,650
sapporo_nikkei_open,4,4th place,390
sapporo_nikkei_open,5,5th place,260
sapporo_nikkei_open,6,6th place,234
sapporo_nikkei_open,7,7th place,208
sapporo_nikkei_open,8,8th place,182
sapporo_nikkei_open,9,9th place,156
sapporo_nikkei_open,10,10th place,130
sapporo_nikkei_open,11,11th place,104
sapporo_nikkei_open,12,12th place,78
sapporo_nikkei_open,13,13th place,65
sapporo_nikkei_open,14,14th place,52
satsuki_sho,1,1st place,11000
satsuki_sho,2,2nd place,4400
satsuki_sho,3,3rd place,2750
satsuki_sho,4,4th place,1650
satsuki_sho,5,5th place,1100
satsuki_sho,6,6th place,990
satsuki_sho,7,7th place,880
satsuki_sho,8,8th place,770
satsuki_sho,9,9th place,660
satsuki_sho,10,10th place,550
satsuki_sho,11,11th place,440
satsuki_sho,12,12th place,330
satsuki_sho,13,13th place,275
satsuki_sho,14,14th place,220
satsuki_sho,15,15th place,165
satsuki_sho,16,16th place,110
satsuki_sho,17,17th place,110
satsuki_sho,18,18th place,110
saudi_arabia_royal_cup,1,1st place,3300
saudi_arabia_royal_cup,2,2nd place,1320
saudi_arabia_royal_cup,3,3rd place,825
saudi_arabia_royal_cup,4,4th place,495
saudi_arabia_royal_cup,5,5th place,330
saudi_arabia_royal_cup,6,6th place,297
saudi_arabia_royal_cup,7,7th place,264
saudi_arabia_royal_cup,8,8th place,231
saudi_arabia_royal_cup,9,9th place,198
saudi_arabia_royal_cup,10,10th place,165
saudi_arabia_royal_cup,11,11th place,132
saudi_arabia_royal_cup,12,12th place,99
saudi_arabia_royal_cup,13,13th place,83
saudi_arabia_royal_cup,14,14th place,66
saudi_arabia_royal_cup,15,15th place,50
saudi_arabia_royal_cup,16,16th place,33
saudi_arabia_royal_cup,17,17th place,33
saudi_arabia_royal_cup,18,18th place,33
sazanka_sho,1,1st place,1000
sazanka_sho,2,2nd place,400
sazanka_sho,3,3rd place,250
sazanka_sho,4,4th place,150
sazanka_sho,5,5th place,100
sazanka_sho,6,6th place,90
sazanka_sho,7,7th place,80
sazanka_sho,8,8th place,70
sazanka_sho,9,9th place,60
sazanka_sho,10,10th place,50
sazanka_sho,11,11th place,40
sazanka_sho,12,12th place,30
sazanka_sho,13,13th place,25
sazanka_sho,14,14th place,20
sazanka_sho,15,15th place,15
sazanka_sho,16,16th place,7
sazanka_tv_hai,1,1st place,3200
sazanka_tv_hai,2,2nd place,1280
sazanka_tv_hai,3,3rd place,800
sazanka_tv_hai,4,4th place,480
sazanka_tv_hai,5,5th place,320
sazanka_tv_hai,6,6th place,288
sazanka_tv_hai,7,7th place,256
sazanka_tv_hai,8,8th place,224
sazanka_tv_hai,9,9th place,192
sazanka_tv_hai,10,10th place,160
sazanka_tv_hai,11,11th place,128
sazanka_tv_hai,12,12th place,96
sazanka_tv_hai,13,13th place,80
sazanka_tv_hai,14,14th place,64
seiryu_stakes,1,1st place,1800
seiryu_stakes,2,2nd place,720
seiryu_stakes,3,3rd place,450
seiryu_stakes,4,4th place,270
seiryu_stakes,5,5th place,180
seiryu_stakes,6,6th place,162
seiryu_stakes,7,7th place,144
seiryu_stakes,8,8th place,126
seiryu_stakes,9,9th place,108
seiryu_stakes,10,10th place,90
seiryu_stakes,11,11th place,72
seiryu_stakes,12,12th place,54
seiryu_stakes,13,13th place,45
seiryu_stakes,14,14th place,36
seiryu_stakes,15,15th place,27
seiryu_stakes,16,16th place,18
sekiya_kinen,1,1st place,3900
sekiya_kinen,2,2nd place,1560
sekiya_kinen,3,3rd place,975
sekiya_kinen,4,4th place,585
sekiya_kinen,5,5th place,390
sekiya_kinen,6,6th place,351
sekiya_kinen,7,7th place,312
sekiya_kinen,8,8th place,273
sekiya_kinen,9,9th place,234
sekiya_kinen,10,10th place,195
sekiya_kinen,11,11th place,156
sekiya_kinen,12,12th place,117
sekiya_kinen,13,13th place,98
sekiya_kinen,14,14th place,78
sekiya_kinen,15,15th place,59
sekiya_kinen,16,16th place,39
sekiya_kinen,17,17th place,39
sekiya_kinen,18,18th place,39
senryo_sho,1,1st place,1000
senryo_sho,2,2nd place,400
senryo_sho,3,3rd place,250
senryo_sho,4,4th place,150
senryo_sho,5,5th place,100
senryo_sho,6,6th place,90
senryo_sho,7,7th place,80
senryo_sho,8,8th place,70
senryo_sho,9,9th place,60
senryo_sho,10,10th place,50
senryo_sho,11,11th place,40
senryo_sho,12,12th place,30
senryo_sho,13,13th place,25
senryo_sho,14,14th place,20
senryo_sho,15,15th place,15
senryo_sho,16,16th place,7
senryo_sho,17,17th place,7
senryo_sho,18,18th place,7
shigiku_sho,1,1st place,1000
shigiku_sho,2,2nd place,400
shigiku_sho,3,3rd place,250
shigiku_sho,4,4th place,150
shigiku_sho,5,5th place,100
shigiku_sho,6,6th place,90
shigiku_sho,7,7th place,80
shigiku_sho,8,8th place,70
shigiku_sho,9,9th place,60
shigiku_sho,10,10th place,50
shigiku_sho,11,11th place,40
shigiku_sho,12,12th place,30
shigiku_sho,13,13th place,25
shigiku_sho,14,14th place,20
shigiku_sho,15,15th place,15
shigiku_sho,16,16th place,7
shigiku_sho,17,17th place,7
shigiku_sho,18,18th place,7
shimotsuki_stakes,1,1st place,2200
shimotsuki_stakes,2,2nd place,880
shimotsuki_stakes,3,3rd place,550
shimotsuki_stakes,4,4th place,330
shimotsuki_stakes,5,5th place,220
shimotsuki_stakes,6,6th place,198
shimotsuki_stakes,7,7th place,176
shimotsuki_stakes,8,8th place,154
shimotsuki_stakes,9,9th place,132
shimotsuki_stakes,10,10th place,110
shimotsuki_stakes,11,11th place,88
shimotsuki_stakes,12,12th place,66
shimotsuki_stakes,13,13th place,55
shimotsuki_stakes,14,14th place,44
shimotsuki_stakes,15,15th place,33
shimotsuki_stakes,16,16th place,22
shinetsu_stakes,1,1st place,2500
shinetsu_stakes,2,2nd place,1000
shinetsu_stakes,3,3rd place,625
shinetsu_stakes,4,4th place,375
shinetsu_stakes,5,5th place,250
shinetsu_stakes,6,6th place,225
shinetsu_stakes,7,7th place,200
shinetsu_stakes,8,8th place,175
shinetsu_stakes,9,9th place,150
shinetsu_stakes,10,10th place,125
shinetsu_stakes,11,11th place,100
shinetsu_stakes,12,12th place,75
shinetsu_stakes,13,13th place,63
shinetsu_stakes,14,14th place,50
shinetsu_stakes,15,15th place,38
shinetsu_stakes,16,16th place,25
shinetsu_stakes,17,17th place,25
shinetsu_stakes,18,18th place,25
shinzan_kinen,1,1st place,3800
shinzan_kinen,2,2nd place,1520
shinzan_kinen,3,3rd place,950
shinzan_kinen,4,4th place,570
shinzan_kinen,5,5th place,380
shinzan_kinen,6,6th place,342
shinzan_kinen,7,7th place,304
shinzan_kinen,8,8th place,266
shinzan_kinen,9,9th place,228
shinzan_kinen,10,10th place,190
shinzan_kinen,11,11th place,152
shinzan_kinen,12,12th place,114
shinzan_kinen,13,13th place,95
shinzan_kinen,14,14th place,76
shinzan_kinen,15,15th place,57
shinzan_kinen,16,16th place,38
shinzan_kinen,17,17th place,38
shinzan_kinen,18,18th place,38
shion_stakes,1,1st place,3500
shion_stakes,2,2nd place,1400
shion_stakes,3,3rd place,875
shion_stakes,4,4th place,525
shion_stakes,5,5th place,350
shion_stakes,6,6th place,315
shion_stakes,7,7th place,280
shion_stakes,8,8th place,245
shion_stakes,9,9th place,210
shion_stakes,10,10th place,175
shion_stakes,11,11th place,140
shion_stakes,12,12th place,105
shion_stakes,13,13th place,88
shion_stakes,14,14th place,70
shion_stakes,15,15th place,53
shion_stakes,16,16th place,35
shion_stakes,17,17th place,35
shion_stakes,18,18th place,35
shirafuji_stakes,1,1st place,2600
shirafuji_stakes,2,2nd place,1040
shirafuji_stakes,3,3rd place,650
shirafuji_stakes,4,4th place,390
shirafuji_stakes,5,5th place,260
shirafuji_stakes,6,6th place,234
shirafuji_stakes,7,7th place,208
shirafuji_stakes,8,8th place,182
shirafuji_stakes,9,9th place,156
shirafuji_stakes,10,10th place,130
shirafuji_stakes,11,11th place,104
shirafuji_stakes,12,12th place,78
shirafuji_stakes,13,13th place,65
shirafuji_stakes,14,14th place,52
shirafuji_stakes,15,15th place,39
shirafuji_stakes,16,16th place,26
shirafuji_stakes,17,17th place,26
shirafuji_stakes,18,18th place,26
shiragiku_sho,1,1st place,1000
shiragiku_sho,2,2nd place,400
shiragiku_sho,3,3rd place,250
shiragiku_sho,4,4th place,150
shiragiku_sho,5,5th place,100
shiragiku_sho,6,6th place,90
shiragiku_sho,7,7th place,80
shiragiku_sho,8,8th place,70
shiragiku_sho,9,9th place,60
shiragiku_sho,10,10th place,50
shiragiku_sho,11,11th place,40
shiragiku_sho,12,12th place,30
shiragiku_sho,13,13th place,25
shiragiku_sho,14,14th place,20
shiragiku_sho,15,15th place,15
shiragiku_sho,16,16th place,7
shiragiku_sho,17,17th place,7
shirayuri_stakes,1,1st place,2000
shirayuri_stakes,2,2nd place,800
shirayuri_stakes,3,3rd place,500
shirayuri_stakes,4,4th place,300
shirayuri_stakes,5,5th place,200
shirayuri_stakes,6,6th place,180
shirayuri_stakes,7,7th place,160
shirayuri_stakes,8,8th place,140
shirayuri_stakes,9,9th place,120
shirayuri_stakes,10,10th place,100
shirayuri_stakes,11,11th place,80
shirayuri_stakes,12,12th place,60
shirayuri_stakes,13,13th place,50
shirayuri_stakes,14,14th place,40
shirayuri_stakes,15,15th place,30
shirayuri_stakes,16,16th place,7
shiwasu_stakes,1,1st place,2300
shiwasu_stakes,2,2nd place,920
shiwasu_stakes,3,3rd place,575
shiwasu_stakes,4,4th place,345
shiwasu_stakes,5,5th place,230
shiwasu_stakes,6,6th place,207
shiwasu_stakes,7,7th place,184
shiwasu_stakes,8,8th place,161
shiwasu_stakes,9,9th place,138
shiwasu_stakes,10,10th place,115
shiwasu_stakes,11,11th place,92
shiwasu_stakes,12,12th place,69
shiwasu_stakes,13,13th place,58
shiwasu_stakes,14,14th place,46
shiwasu_stakes,15,15th place,35
shiwasu_stakes,16,16th place,23
shoryu_stakes,1,1st place,1800
shoryu_stakes,2,2nd place,720
shoryu_stakes,3,3rd place,450
shoryu_stakes,4,4th place,270
shoryu_stakes,5,5th place,180
shoryu_stakes,6,6th place,162
shoryu_stakes,7,7th place,144
shoryu_stakes,8,8th place,126
shoryu_stakes,9,9th place,108
shoryu_stakes,10,10th place,90
shoryu_stakes,11,11th place,72
shoryu_stakes,12,12th place,54
shoryu_stakes,13,13th place,45
shoryu_stakes,14,14th place,36
shoryu_stakes,15,15th place,27
shoryu_stakes,16,16th place,18
shuka_sho,1,1st place,10000
shuka_sho,2,2nd place,4000
shuka_sho,3,3rd place,2500
shuka_sho,4,4th place,1500
shuka_sho,5,5th place,1000
shuka_sho,6,6th place,900
shuka_sho,7,7th place,800
shuka_sho,8,8th place,700
shuka_sho,9,9th place,600
shuka_sho,10,10th place,500
shuka_sho,11,11th place,400
shuka_sho,12,12th place,300
shuka_sho,13,13th place,250
shuka_sho,14,14th place,200
shuka_sho,15,15th place,150
shuka_sho,16,16th place,100
shuka_sho,17,17th place,100
shuka_sho,18,18th place,100
shumeigiku_sho,1,1st place,1000
shumeigiku_sho,2,2nd place,400
shumeigiku_sho,3,3rd place,250
shumeigiku_sho,4,4th place,150
shumeigiku_sho,5,5th place,100
shumeigiku_sho,6,6th place,90
shumeigiku_sho,7,7th place,80
shumeigiku_sho,8,8th place,70
shumeigiku_sho,9,9th place,60
shumeigiku_sho,10,10th place,50
shumeigiku_sho,11,11th place,40
shumeigiku_sho,12,12th place,30
shumeigiku_sho,13,13th place,25
shumeigiku_sho,14,14th place,20
shumeigiku_sho,15,15th place,15
shumeigiku_sho,16,16th place,7
shumeigiku_sho,17,17th place,7
shumeigiku_sho,18,18th place,7
shunrai_stakes,1,1st place,2500
shunrai_stakes,2,2nd place,1000
shunrai_stakes,3,3rd place,625
shunrai_stakes,4,4th place,375
shunrai_stakes,5,5th place,250
shunrai_stakes,6,6th place,225
shunrai_stakes,7,7th place,200
shunrai_stakes,8,8th place,175
shunrai_stakes,9,9th place,150
shunrai_stakes,10,10th place,125
shunrai_stakes,11,11th place,100
shunrai_stakes,12,12th place,75
shunrai_stakes,13,13th place,63
shunrai_stakes,14,14th place,50
shunrai_stakes,15,15th place,38
shunrai_stakes,16,16th place,25
silk_road_stakes,1,1st place,3900
silk_road_stakes,2,2nd place,1560
silk_road_stakes,3,3rd place,975
silk_road_stakes,4,4th place,585
silk_road_stakes,5,5th place,390
silk_road_stakes,6,6th place,351
silk_road_stakes,7,7th place,312
silk_road_stakes,8,8th place,273
silk_road_stakes,9,9th place,234
silk_road_stakes,10,10th place,195
silk_road_stakes,11,11th place,156
silk_road_stakes,12,12th place,117
silk_road_stakes,13,13th place,98
silk_road_stakes,14,14th place,78
silk_road_stakes,15,15th place,59
silk_road_stakes,16,16th place,39
silk_road_stakes,17,17th place,39
silk_road_stakes,18,18th place,39
sirius_stakes,1,1st place,3600
sirius_stakes,2,2nd place,1440
sirius_stakes,3,3rd place,900
sirius_stakes,4,4th place,540
sirius_stakes,5,5th place,360
sirius_stakes,6,6th place,324
sirius_stakes,7,7th place,288
sirius_stakes,8,8th place,252
sirius_stakes,9,9th place,216
sirius_stakes,10,10th place,180
sirius_stakes,11,11th place,144
sirius_stakes,12,12th place,108
sirius_stakes,13,13th place,90
sirius_stakes,14,14th place,72
sirius_stakes,15,15th place,54
sirius_stakes,16,16th place,36
sleipnir_stakes,1,1st place,2200
sleipnir_stakes,2,2nd place,880
sleipnir_stakes,3,3rd place,550
